owners_number,pts,year,price,with_nds,is_oficial,city,parents_ids_len,mileage,state_not_beaten,images_count,cylinder_amount,cylinder_order,displacement,engine,gear,horse_power,mark,model_info,moto_type,stroke_amount,transmission
2,ORIGINAL,2017,700000,False,False,Москва,6,5241,True,3,CYLINDERS_2,V_TYPE,900,INJECTOR,BELT,54.0,Kawasaki,VN900_VULCAN,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2016,1300000,False,False,Москва,6,23000,True,23,CYLINDERS_2,V_TYPE,1300,INJECTOR,CHAIN,150.0,KTM,1290_SUPER_ADVENTURE_T,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,1600000,False,False,Москва,6,954,True,14,CYLINDERS_2,,1198,,Not_info,162.0,Ducati,DIAVEL,ROAD,STROKES_4,
1,ORIGINAL,1994,250000,False,False,Пушкино,7,24814,True,5,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,100.0,Yamaha,GTS_1000,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2001,350000,False,False,Новосибирск,7,40000,True,13,CYLINDERS_2,V_TYPE,1200,CARBURETOR,CHAIN,100.0,Buell,CYCLONE_M2,ROAD,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2013,715000,False,False,Липецк,7,37000,True,12,CYLINDERS_4,,1043,INJECTOR,CHAIN,138.0,Kawasaki,Z_1000SX,SPORTTOURISM,,TRANSMISSION_6
1,ORIGINAL,2020,1380000,False,False,Москва,6,1622,True,7,CYLINDERS_2,,900,INJECTOR,CHAIN,65.0,Triumph,STREET_TWIN,CLASSIC,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2012,675000,False,False,Владивосток,7,42772,True,7,,,660,INJECTOR,CHAIN,,Yamaha,XT_660Z,TOURIST_ENDURO,STROKES_4,
3,ORIGINAL,2002,230830,False,False,Минск,6,35000,True,5,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,100.0,Honda,CBR_600_F,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,1890000,False,False,Санкт-Петербург,6,23452,True,12,CYLINDERS_2,,1745,INJECTOR,BELT,102.0,Harley-Davidson,FAT_BOB,CHOPPER,,
1,ORIGINAL,2015,1100000,False,False,Москва,6,48266,True,11,,,1300,,Not_info,143.0,Yamaha,FJR_1300,,,
2,ORIGINAL,2017,180000,False,False,Горки-10,8,580,True,7,CYLINDERS_1,LINE,220,CARBURETOR,CHAIN,19.0,Bajaj,AVENGER,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2018,340000,False,False,Москва,6,9000,True,7,CYLINDERS_1,LINE,400,INJECTOR,CHAIN,35.0,Bajaj,DOMINAR,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2021,798760,False,False,Минск,6,4200,True,20,CYLINDERS_4,LINE,1050,INJECTOR,CHAIN,142.0,Kawasaki,NINJA_1000_SX,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,1000000,False,False,Завидово,8,3800,True,3,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,90.0,BMW,F_800_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2001,162340,False,False,Серпухов,7,48197,True,2,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,98.0,Suzuki,GSX_600_F,SPORTBIKE,,TRANSMISSION_6
1,ORIGINAL,2016,2099000,False,False,Брянск,7,5143,True,5,CYLINDERS_2,OPPOSITE,1200,,CARDAN,125.0,BMW,R_1200_RT,,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2010,1100000,False,False,Иркутск,7,8900,True,11,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,73.0,Kawasaki,VN1700_VULCAN,,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,1300000,False,False,Москва,6,7000,True,6,CYLINDERS_1,,690,INJECTOR,CHAIN,67.0,KTM,690_ENDURO_R,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1300000,False,False,Череповец,7,14500,True,5,CYLINDERS_2,LINE,900,INJECTOR,CHAIN,105.0,BMW,F_900_XR,TOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2005,420000,False,False,Москва,6,55000,True,4,CYLINDERS_4,V_TYPE,782,INJECTOR,CHAIN,110.0,Honda,VFR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1200000,False,False,Омск,7,1735,True,15,CYLINDERS_3,LINE,765,INJECTOR,CHAIN,123.0,Triumph,STREET_TRIPLE,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,400000,False,False,Москва,6,69630,True,12,CYLINDERS_4,LINE,1300,INJECTOR,CARDAN,145.0,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2018,2100000,False,False,Москва,6,3668,True,17,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,165.0,BMW,S_1000_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2009,1900000,False,False,Санкт-Петербург,6,5760,True,23,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,133.0,BMW,HP2_MEGAMOTO,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2015,400000,False,False,Балашиха,7,2450,True,2,CYLINDERS_2,LINE,250,INJECTOR,CHAIN,31.0,Kawasaki,Z_250,CLASSIC,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2020,360000,False,False,Тольятти,7,3440,True,9,CYLINDERS_1,,400,INJECTOR,CHAIN,40.0,Bajaj,DOMINAR,ROAD,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2009,1100000,False,False,Тюмень,7,54000,True,4,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,178.0,Honda,CBR_1000_RR,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1997,395000,False,False,Владивосток,7,18358,True,22,CYLINDERS_2,V_TYPE,800,CARBURETOR,CHAIN,,Kawasaki,VN800_VULCAN,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,640000,False,False,Москва,6,38205,True,16,CYLINDERS_2,V_TYPE,1450,CARBURETOR,BELT,,Harley-Davidson,ELECTRA_GLIDE_,CRUISER,,TRANSMISSION_5
1,ORIGINAL,2007,365000,False,False,Уфа,7,32500,True,13,CYLINDERS_6,LINE,798,INJECTOR,BELT,85.0,BMW,F_800_S,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,280000,False,False,Воронеж,7,250,True,4,CYLINDERS_2,,200,CARBURETOR,CHAIN,24.0,Bajaj,PULSAR,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,942287,False,False,Минск,6,8600,True,14,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,110.0,BMW,R_NINE_T,CLASSIC,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2005,650000,False,False,Москва,6,39600,True,14,CYLINDERS_4,,600,INJECTOR,CHAIN,125.0,Yamaha,YZF_R6,SPORTBIKE,,TRANSMISSION_6
2,ORIGINAL,2017,1550000,False,False,Москва,6,59730,True,20,CYLINDERS_2,V_TYPE,1301,,CHAIN,160.0,KTM,1290_SUPER_ADVENTURE_S,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,570000,False,False,Минск,6,28000,True,6,CYLINDERS_2,LINE,865,INJECTOR,CHAIN,67.0,Triumph,BONNEVILLE_T100,CLASSIC,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2014,640000,False,False,Ставрополь,7,13300,True,12,CYLINDERS_3,LINE,675,INJECTOR,CHAIN,106.0,Triumph,STREET_TRIPLE,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2005,590000,False,False,Екатеринбург,7,27000,True,23,CYLINDERS_4,V_TYPE,1300,CARBURETOR,CARDAN,98.0,Yamaha,XVZ_1300,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2019,1690000,False,False,Казань,7,9687,True,16,CYLINDERS_2,LINE,1200,INJECTOR,CHAIN,100.0,Triumph,SPEED_TWIN,CLASSIC,,TRANSMISSION_6
3,ORIGINAL,2004,470000,False,False,Туртас,8,56500,True,6,CYLINDERS_4,,1300,INJECTOR,CARDAN,143.0,Yamaha,FJR_1300,SPORTTOURISM,,TRANSMISSION_5
3,ORIGINAL,1999,115000,False,False,Бронницы,7,59000,True,3,CYLINDERS_2,V_TYPE,400,CARBURETOR,CHAIN,53.0,Suzuki,SV_400_S,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2008,985000,False,False,Краснознаменск,7,90000,True,12,CYLINDERS_4,LINE,1200,INJECTOR,CARDAN,152.0,BMW,K_1200_GT,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,1200000,False,False,Красногорск,7,3082,True,11,,,650,INJECTOR,CHAIN,69.0,Kawasaki,VERSYS_650,TOURIST_ENDURO,,TRANSMISSION_6
1,ORIGINAL,2018,1400000,False,False,Москва,6,7001,True,12,CYLINDERS_2,LINE,1200,INJECTOR,CHAIN,80.0,Triumph,BONNEVILLE_T120,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,2650000,False,False,Москва,6,10800,True,19,CYLINDERS_2,V_TYPE,1745,INJECTOR,BELT,90.0,Harley-Davidson,_STREET_GLIDE,TOURISM,,TRANSMISSION_6
1,ORIGINAL,2013,836202,False,False,Минск,6,12561,True,13,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,95.0,BMW,F_800_GS,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,154000,False,False,Пушкино,7,10,True,1,CYLINDERS_1,,250,CARBURETOR,CHAIN,21.0,Avantis,A2,SPORTENDURO,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2021,2592000,False,False,Москва,6,5584,True,22,CYLINDERS_2,V_TYPE,937,INJECTOR,CHAIN,110.0,Ducati,SUPERSPORT,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,1994,300000,False,False,Курск,7,20000,True,7,CYLINDERS_2,V_TYPE,600,CARBURETOR,CHAIN,32.0,Honda,STEED_600,CHOPPER,STROKES_4,TRANSMISSION_4
1,ORIGINAL,2016,1500000,False,False,Москва,6,15831,True,17,CYLINDERS_4,LINE,1300,INJECTOR,CARDAN,146.0,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,950000,False,False,Москва,6,31000,True,7,CYLINDERS_2,V_TYPE,1400,INJECTOR,CARDAN,95.0,Moto Guzzi,CALIFORNIA_1400,CRUISER,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2006,505000,False,False,Екатеринбург,7,81939,True,7,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,110.0,BMW,R_1200_ST,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2004,495000,False,False,Владивосток,7,41379,True,19,CYLINDERS_4,LINE,1300,INJECTOR,CARDAN,,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2008,900000,False,False,Уфа,7,60000,True,7,CYLINDERS_2,V_TYPE,1584,INJECTOR,BELT,70.0,Harley-Davidson,FAT_BOB,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1250000,False,False,Санкт-Петербург,6,350,True,16,CYLINDERS_2,LINE,895,INJECTOR,CHAIN,105.0,BMW,F_900_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2015,900000,False,False,Москва,6,19500,True,22,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,107.0,BMW,S_1000_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,1200000,False,False,Екатеринбург,7,17000,True,19,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,120.0,Honda,CBR_600_RR,SUPERSPORT,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2014,110000,False,False,Пермь,7,7000,True,6,CYLINDERS_1,LINE,250,CARBURETOR,CHAIN,16.0,Другие,MOTOCIKLI,ROAD,STROKES_4,TRANSMISSION_5_FORWARD_AND_BACK
1,ORIGINAL,2014,610000,False,False,Екатеринбург,7,38665,True,7,CYLINDERS_2,V_TYPE,950,INJECTOR,BELT,54.0,Yamaha,XVS950_BOLT,CRUISER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2014,950000,False,False,Москва,6,77785,True,14,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_GS,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2014,1150000,False,False,Молоково,8,4600,True,12,CYLINDERS_2,V_TYPE,821,INJECTOR,CHAIN,107.0,Ducati,MONSTER_821,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1150000,False,True,Краснодар,7,11200,True,28,CYLINDERS_2,LINE,750,INJECTOR,CHAIN,57.0,Honda,NC_750_X,ROAD,STROKES_4,AUTOMATIC
3,DUPLICATE,2014,1100000,False,False,Лыткарино,7,13333,True,6,CYLINDERS_4,V_TYPE,1237,INJECTOR,CARDAN,173.0,Honda,VFR_1200,SPORTTOURISM,STROKES_4,AUTOMATIC
1,ORIGINAL,2003,450000,False,False,Белорецк,7,56000,True,22,CYLINDERS_2,V_TYPE,998,INJECTOR,CHAIN,98.0,Aprilia,CAPONORD,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,1700000,False,False,Балашиха,7,8081,True,8,CYLINDERS_2,LINE,1000,INJECTOR,CHAIN,95.0,Honda,CRF_1000L_AFRICA_TWIN,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2011,1399000,False,False,Москва,6,5000,True,6,CYLINDERS_2,V_TYPE,1000,INJECTOR,BELT,97.0,BRP,SPYDER,TRIKE,STROKES_4,TRANSMISSION_5_FORWARD_AND_BACK
1,ORIGINAL,2018,2600000,False,False,Санкт-Петербург,6,31580,True,10,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2020,155000,False,False,Калуга,7,1000,True,9,CYLINDERS_1,,250,CARBURETOR,CHAIN,21.0,Motoland,XR250_ENDURO,ALLROUND,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,1090000,False,False,Москва,6,49000,True,10,CYLINDERS_2,V_TYPE,1190,INJECTOR,CHAIN,150.0,KTM,ADVENTURE,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2021,350000,False,False,Москва,6,900,True,5,CYLINDERS_1,LINE,292,INJECTOR,CHAIN,26.0,Voge,300AC,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,650000,False,False,Сочи,7,40321,True,5,CYLINDERS_4,LINE,749,INJECTOR,CHAIN,106.0,Suzuki,GSR_750,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,970000,False,False,Москва,6,76000,True,12,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,125.0,BMW,R_1200_RS,SPORTTOURISM,,TRANSMISSION_6
2,ORIGINAL,2021,3500000,False,False,Калининград,7,875,True,18,,,1260,,BELT,162.0,Ducati,XDIAVEL,CRUISER,,TRANSMISSION_6
1,ORIGINAL,2015,575000,False,False,Владивосток,7,42199,True,20,,,800,INJECTOR,CHAIN,,BMW,F_800_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,550000,False,False,Санкт-Петербург,6,965,True,4,,,313,INJECTOR,CHAIN,34.0,BMW,G310R,,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2015,900000,False,False,Екатеринбург,7,6676,True,11,CYLINDERS_2,V_TYPE,821,INJECTOR,CHAIN,108.0,Ducati,MONSTER_821,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,1000000,False,False,Саратов,7,25000,True,13,CYLINDERS_2,V_TYPE,1584,INJECTOR,BELT,77.0,Harley-Davidson,FXDB_STREET_BOB,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2021,3400000,False,False,Москва,6,2224,True,7,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,165.0,BMW,S_1000_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2003,220000,False,False,Туапсе,7,70000,True,5,CYLINDERS_2,V_TYPE,250,CARBURETOR,CHAIN,24.0,Yamaha,XVS_250,CRUISER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2004,525000,False,False,Казань,7,60000,True,13,CYLINDERS_2,V_TYPE,1300,CARBURETOR,CARDAN,75.0,Honda,VTX1300,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2008,790000,False,False,Ярославль,7,12696,True,4,CYLINDERS_2,V_TYPE,1783,INJECTOR,CARDAN,114.0,Suzuki,BOULEVARD_C109R,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,1265000,False,False,Москва,6,46042,True,20,CYLINDERS_2,OPPOSITE,1199,INJECTOR,CARDAN,125.0,BMW,R_1200_GS_ADV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2012,555000,False,False,Апрелевка,7,43100,True,8,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,50.0,Honda,NC_700_X,TOURIST_ENDURO,STROKES_4,ROBOTIC
2,ORIGINAL,2011,980000,False,False,Москва,6,29000,True,13,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,110.0,BMW,R_1200_GS_ADV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2015,2950000,False,False,Москва,6,4000,True,6,CYLINDERS_2,V_TYPE,2500,CARBURETOR,BELT,110.0,Arlen Ness,LOWLINER,CUSTOM,,TRANSMISSION_6
2,ORIGINAL,2005,899000,False,False,Благовещенск,7,3333,True,12,CYLINDERS_3,LINE,2300,INJECTOR,CARDAN,148.0,Triumph,ROCKET,CUSTOM,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2013,465000,False,False,Москва,6,14000,True,13,CYLINDERS_1,,373,INJECTOR,CHAIN,44.0,KTM,390_DUKE,NAKEDBIKE,STROKES_4,
1,ORIGINAL,2020,2570000,False,False,Москва,6,2203,True,10,,,1800,,Not_info,91.0,BMW,R_18,,,
1,ORIGINAL,2008,750000,False,False,Москва,6,5000,True,6,,,600,,CHAIN,140.0,Yamaha,YZF_R6,SPORTBIKE,,TRANSMISSION_6
1,ORIGINAL,2010,900000,False,False,Москва,6,51000,True,36,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,110.0,BMW,R_1200_RT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,1995,475000,False,False,Ростов-на-Дону,7,83000,True,27,CYLINDERS_2,V_TYPE,750,CARBURETOR,CHAIN,60.0,Honda,XRV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2006,455000,False,False,Москва,6,22700,True,15,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,100.0,Yamaha,FZ6,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,455000,False,False,Владивосток,7,45190,True,25,,,650,INJECTOR,CHAIN,,Kawasaki,NINJA_650,NAKEDBIKE,STROKES_4,
1,ORIGINAL,2013,850000,False,False,Ярославль,7,48804,True,4,CYLINDERS_2,V_TYPE,1300,INJECTOR,BELT,,Yamaha,XVS_1300,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,770000,False,False,Белёв,7,31200,True,4,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,67.0,Harley-Davidson,SPORTSTER_,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2019,3070000,False,False,Москва,6,1756,True,14,,,1600,,Not_info,107.0,BMW,K_1600_B,,,
2,ORIGINAL,2013,1550000,False,False,Бронницы,7,16000,True,5,CYLINDERS_6,LINE,1600,INJECTOR,CARDAN,160.0,BMW,K_1600_GT,TOURISM,,TRANSMISSION_6
2,ORIGINAL,2008,3950000,False,False,Москва,6,13000,True,16,CYLINDERS_2,V_TYPE,1803,TURBO,BELT,90.0,Harley-Davidson,SPRINGER_SOFTAIL,CUSTOM,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2014,800000,False,False,Москва,6,35000,True,7,CYLINDERS_2,LINE,847,INJECTOR,CHAIN,115.0,Yamaha,MT_09_TRACER,CROSS_COUNTRY,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2016,405621,False,False,Минск,6,4000,True,5,CYLINDERS_2,LINE,865,INJECTOR,BELT,61.0,Triumph,SPEEDMASTER,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2015,1230000,False,False,Москва,6,35200,True,3,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_GS,ALLROUND,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2008,350000,False,False,Подольск,7,36000,True,10,CYLINDERS_1,LINE,654,INJECTOR,CHAIN,64.0,KTM,690_DUKE,SUPERMOTARD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,199000,False,False,Нижняя Тавда,8,3100,True,7,CYLINDERS_1,,220,CARBURETOR,CHAIN,19.0,Bajaj,AVENGER,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,1999,395000,False,False,Череповец,7,96000,True,6,CYLINDERS_4,,1200,INJECTOR,CARDAN,98.0,BMW,K_1200_LT,,,
3,ORIGINAL,1998,165000,False,False,Серов,7,30000,True,3,CYLINDERS_2,OPPOSITE,720,CARBURETOR,CARDAN,40.0,Урал,VOYAGE_750,CHOPPER,STROKES_4,TRANSMISSION_4
2,ORIGINAL,2010,874000,False,False,Ставрополь,7,5497,True,6,,,999,INJECTOR,CHAIN,178.0,Honda,CBR_1000_RR,SPORTBIKE,,TRANSMISSION_6
1,ORIGINAL,2000,410000,False,False,Екатеринбург,7,38013,True,7,CYLINDERS_2,LINE,850,CARBURETOR,CHAIN,83.0,Yamaha,TDM_850,ROAD,STROKES_4,TRANSMISSION_5
2,ORIGINAL,1996,290000,False,False,Санкт-Петербург,6,56010,True,6,CYLINDERS_4,V_TYPE,1200,CARBURETOR,CARDAN,145.0,Yamaha,VMAX_1200,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2021,2050000,False,False,Санкт-Петербург,6,3600,True,15,CYLINDERS_4,LINE,1042,TURBO,CHAIN,142.0,Kawasaki,NINJA_1000_SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1997,345000,False,False,Владивосток,7,11407,True,17,CYLINDERS_2,V_TYPE,750,CARBURETOR,CHAIN,,Honda,VT_750,CRUISER,STROKES_4,
1,ORIGINAL,2012,600000,False,False,Москва,6,72400,True,5,CYLINDERS_4,LINE,998,INJECTOR,CHAIN,125.0,Honda,CB_1000R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,535000,False,False,Москва,6,24611,True,9,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,72.0,Kawasaki,ER_6,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2019,150000,False,False,Красноярск,7,1000,True,3,CYLINDERS_1,LINE,225,CARBURETOR,CHAIN,16.0,Minsk (Минск),X_250,SPORTENDURO,STROKES_4,TRANSMISSION_3
4,ORIGINAL,2003,320000,False,False,Армавир,7,48000,True,5,CYLINDERS_2,V_TYPE,1000,CARBURETOR,CHAIN,120.0,Honda,VTR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2002,425500,False,False,Кострома,7,28900,True,4,CYLINDERS_2,V_TYPE,944,INJECTOR,CHAIN,83.0,Ducati,ST,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2013,550000,False,False,Москва,6,5150,True,4,CYLINDERS_2,LINE,500,INJECTOR,CHAIN,48.0,Honda,CBR_500_R,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,960000,False,False,Зеленоград,7,91910,True,32,CYLINDERS_4,LINE,1300,INJECTOR,CARDAN,146.0,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2014,1100000,False,False,Новокузнецк,7,7300,True,8,CYLINDERS_2,V_TYPE,821,INJECTOR,CHAIN,112.0,Ducati,MONSTER_821,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2004,345000,False,False,Владивосток,7,18282,True,6,,,225,CARBURETOR,CHAIN,,Yamaha,XT_225,OFFROAD_ENDURO,STROKES_4,
2,ORIGINAL,2012,499000,False,False,Краснодар,7,28000,True,2,,,650,,Not_info,85.0,Suzuki,GSX_650_F,SPORTTOURISM,STROKES_4,
2,ORIGINAL,2020,1050000,False,False,Москва,6,3500,True,5,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,61.0,Kawasaki,EN650_VULCAN_S,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2004,450000,False,False,Курск,7,76000,True,6,CYLINDERS_2,V_TYPE,750,,CARDAN,46.0,Honda,VT_750,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,1992,138000,False,False,Владивосток,7,18504,True,29,,,400,,Not_info,,Yamaha,FZR_400,ROAD,,
2,ORIGINAL,2009,515515,False,False,Лобня,7,7413,True,6,CYLINDERS_2,V_TYPE,750,CARBURETOR,CARDAN,45.0,Honda,VT_750,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2006,990000,False,False,Санкт-Петербург,6,30000,True,6,CYLINDERS_2,V_TYPE,1700,CARBURETOR,BELT,86.0,Yamaha,XV_1700A_ROAD_STAR,CUSTOM,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2009,420000,False,False,Москва,6,29037,True,11,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,78.0,Yamaha,XJ6,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2019,3500000,False,False,Москва,6,10500,True,6,,,1600,,CARDAN,107.0,BMW,K_1600_GT,SPORTTOURISM,,ROBOTIC
1,ORIGINAL,2019,2100000,False,False,Москва,6,22600,True,20,CYLINDERS_4,LINE,1400,INJECTOR,CHAIN,210.0,Kawasaki,ZZR_1400,SUPERSPORT,,TRANSMISSION_6
2,ORIGINAL,2014,250000,False,False,Полоцк,7,15800,True,9,CYLINDERS_2,LINE,250,INJECTOR,CHAIN,24.0,Suzuki,GW_250,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,520000,False,False,Москва,6,15453,True,12,CYLINDERS_1,,313,INJECTOR,CHAIN,34.0,BMW,G310R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,105000,False,False,Новосибирск,7,2100,True,6,CYLINDERS_1,,200,CARBURETOR,CHAIN,14.0,Motoland,FLASH,,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2021,3900000,False,False,Москва,6,7,True,9,CYLINDERS_2,V_TYPE,1868,INJECTOR,BELT,93.0,Harley-Davidson,STREET_GLIDE_SPECIAL,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,2500000,False,False,Москва,6,1800,True,7,,,1,,BELT,140.0,Zero,SR,NAKEDBIKE,,
